"","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","G3","Student_Score","Student_Class"
"470","MS","M",16,"U","GT3","T",4,4,"other","teacher","course","father",1,2,0,"no","yes","no","yes","yes","yes","no","yes",4,3,1,1,1,3,0,13,12,13,13.65,"2"
"471","MS","F",15,"R","GT3","T",3,3,"services","other","reputation","mother",1,2,0,"no","yes","no","no","yes","yes","yes","yes",4,5,4,1,1,1,4,13,12,12,12,"2"
"472","MS","F",16,"R","GT3","T",2,2,"at_home","other","course","mother",2,2,1,"no","yes","no","yes","no","yes","no","no",4,4,4,2,3,5,2,12,11,12,12.6,"2"
"473","MS","F",16,"R","LE3","T",2,2,"other","other","home","father",3,1,0,"no","yes","no","yes","yes","yes","no","yes",4,3,2,1,1,4,0,14,14,16,17.6,"3"
"474","MS","M",16,"U","LE3","T",2,1,"at_home","services","course","mother",2,1,0,"no","yes","no","yes","yes","yes","yes","no",2,4,3,2,3,4,4,10,8,10,11,"2"
"475","MS","M",15,"R","LE3","T",1,3,"at_home","other","reputation","father",3,1,0,"no","yes","no","yes","yes","yes","yes","no",4,2,4,3,5,3,2,10,11,11,11,"2"
"476","MS","F",15,"U","GT3","T",2,2,"other","services","course","mother",2,3,0,"no","yes","no","yes","yes","yes","no","no",5,3,2,1,1,4,0,12,13,14,14.7,"3"
"477","MS","F",16,"R","LE3","T",2,1,"other","other","home","mother",1,1,0,"no","yes","no","no","yes","yes","yes","yes",5,4,3,1,1,5,2,10,8,8,8,"1"
"478","MS","M",15,"U","GT3","T",3,3,"services","services","course","father",2,1,0,"no","yes","no","yes","no","yes","yes","no",4,3,3,2,4,3,11,12,10,11,11.55,"2"
"479","MS","F",16,"R","GT3","T",1,1,"at_home","other","course","father",2,2,3,"yes","yes","no","no","yes","yes","no","no",3,4,3,1,1,1,0,7,7,8,8.4,"1"
"480","MS","F",17,"U","GT3","T",2,2,"other","at_home","course","mother",1,1,0,"no","yes","no","yes","yes","no","no","no",4,5,3,1,1,5,4,9,9,10,10.5,"2"
"481","MS","F",19,"U","GT3","T",2,3,"at_home","services","course","other",1,1,1,"no","no","no","no","yes","no","yes","yes",4,4,4,1,1,2,0,9,9,10,10.5,"2"
"482","MS","F",17,"R","GT3","T",2,1,"at_home","other","course","mother",3,1,0,"no","yes","no","yes","yes","no","no","yes",5,5,3,1,1,3,2,9,10,11,11.55,"2"
"483","MS","F",15,"R","LE3","T",1,1,"at_home","other","course","mother",2,1,0,"no","yes","no","no","yes","no","no","yes",5,2,1,1,3,4,0,9,10,9,8.55,"1"
"484","MS","F",16,"R","GT3","T",2,2,"other","other","course","father",3,2,0,"no","yes","no","no","yes","no","yes","no",3,4,5,1,2,1,1,9,10,11,11.55,"2"
"485","MS","F",16,"U","LE3","A",2,2,"other","other","home","mother",1,1,0,"no","yes","no","no","yes","no","no","no",4,3,4,1,2,1,6,7,7,8,8.4,"1"
"486","MS","F",17,"R","GT3","T",2,2,"at_home","other","course","mother",2,2,0,"no","yes","no","no","yes","yes","yes","no",4,3,5,1,2,4,0,11,10,11,11.55,"2"
"487","MS","F",16,"U","GT3","T",2,2,"other","services","course","father",1,1,1,"no","yes","yes","yes","no","yes","yes","no",4,4,3,1,4,3,1,9,10,10,10,"1"
"488","MS","F",18,"R","LE3","A",3,2,"other","other","course","other",2,3,2,"no","yes","no","no","no","no","no","yes",3,3,2,1,1,2,6,7,9,10,10.5,"2"
"489","MS","F",19,"U","GT3","T",1,1,"at_home","services","course","mother",1,3,1,"no","no","no","yes","yes","no","no","yes",5,3,1,1,1,3,6,7,9,9,9,"1"
"490","MS","M",18,"R","GT3","T",1,1,"other","other","home","mother",2,1,1,"no","no","no","yes","yes","no","yes","no",4,4,3,3,4,4,0,8,9,10,10.5,"2"
"491","MS","F",18,"R","GT3","T",1,1,"at_home","at_home","course","mother",2,1,1,"no","no","no","no","no","no","yes","yes",3,2,3,1,1,2,4,9,11,10,9.5,"1"
"492","MS","F",19,"U","GT3","T",1,1,"other","other","course","other",2,2,1,"no","yes","no","no","yes","yes","yes","yes",1,1,4,4,1,1,12,7,8,9,9.45,"1"
"493","MS","F",16,"R","GT3","A",2,2,"health","other","course","mother",1,2,0,"no","no","no","no","no","yes","no","yes",3,3,2,1,1,3,2,8,10,10,10,"1"
"494","MS","F",17,"U","GT3","T",0,1,"other","at_home","course","father",2,1,0,"no","no","no","yes","no","yes","no","no",2,4,4,3,5,5,5,9,9,10,10.5,"2"
"495","MS","F",16,"R","LE3","T",1,2,"at_home","other","course","mother",1,2,0,"no","no","no","yes","yes","no","yes","no",4,4,5,1,3,3,0,8,9,9,9,"1"
"496","MS","F",16,"U","GT3","T",3,3,"other","other","reputation","mother",1,1,0,"no","no","no","yes","yes","no","yes","yes",4,5,4,1,1,4,0,14,13,13,13,"2"
"497","MS","F",16,"R","LE3","T",1,1,"services","services","home","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","yes",4,4,4,2,2,4,2,14,14,14,14,"3"
"498","MS","M",17,"U","GT3","T",3,3,"services","at_home","course","mother",2,4,1,"no","yes","yes","yes","yes","yes","no","no",5,4,5,3,4,5,0,10,11,10,9.5,"1"
"499","MS","F",16,"U","GT3","T",2,1,"other","services","course","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",5,3,3,1,1,1,0,14,13,14,14.7,"3"
"500","MS","F",16,"U","GT3","T",2,2,"services","other","course","mother",1,1,0,"no","yes","yes","yes","yes","yes","no","yes",4,2,5,1,2,5,0,17,16,16,16,"3"
"501","MS","M",17,"U","GT3","T",1,2,"other","other","course","father",1,1,1,"no","yes","no","yes","yes","no","yes","yes",5,3,5,5,5,1,12,6,7,7,7,"1"
"502","MS","M",16,"U","LE3","T",4,3,"other","other","course","father",1,1,0,"no","no","no","yes","yes","yes","yes","no",4,2,5,1,5,5,8,14,12,13,13.65,"2"
"503","MS","M",17,"R","LE3","T",2,2,"services","services","other","mother",3,4,1,"no","yes","no","no","yes","yes","no","no",1,3,5,3,5,3,2,10,8,9,9.45,"1"
"504","MS","F",16,"U","GT3","T",1,1,"other","other","course","other",1,4,0,"yes","yes","no","yes","yes","yes","yes","no",2,2,1,1,1,5,0,14,14,14,14,"3"
"505","MS","F",19,"U","LE3","T",2,2,"other","other","home","mother",1,3,0,"no","no","no","no","yes","yes","yes","yes",5,4,5,1,1,1,0,12,13,13,13,"2"
"506","MS","F",17,"R","GT3","T",1,1,"at_home","other","reputation","mother",2,1,0,"no","yes","no","yes","no","yes","yes","yes",4,4,5,1,2,5,0,11,11,11,11,"2"
"507","MS","F",20,"U","GT3","T",3,3,"at_home","services","other","mother",2,2,1,"no","no","no","yes","yes","yes","yes","yes",3,3,4,2,4,3,8,11,9,10,10.5,"2"
"508","MS","F",17,"U","LE3","T",1,1,"other","services","course","father",1,3,0,"no","yes","no","no","yes","yes","no","yes",4,3,3,1,1,3,0,11,11,10,9.5,"1"
"509","MS","M",17,"R","GT3","T",2,2,"other","other","course","mother",3,1,1,"no","yes","no","no","no","yes","yes","no",4,4,5,1,2,5,0,10,9,9,9,"1"
"510","MS","F",16,"R","LE3","T",1,1,"at_home","other","course","father",3,2,0,"no","yes","no","no","yes","yes","no","no",5,3,2,1,1,1,0,16,17,18,18.9,"3"
"511","MS","F",17,"R","GT3","T",2,2,"other","other","reputation","mother",2,2,0,"no","yes","no","yes","yes","yes","no","no",5,3,2,1,1,1,0,15,17,17,17,"3"
"512","MS","F",17,"U","GT3","A",1,0,"other","other","other","mother",2,2,0,"no","no","no","no","yes","yes","yes","yes",4,4,5,1,1,4,1,11,9,10,10.5,"2"
"513","MS","F",18,"R","GT3","T",1,1,"at_home","other","other","mother",1,2,1,"no","yes","no","no","yes","yes","yes","yes",4,3,2,1,1,5,9,7,7,7,7,"1"
"514","MS","F",16,"U","GT3","T",3,1,"other","other","course","mother",1,1,0,"no","no","no","yes","yes","yes","yes","no",3,1,3,1,3,1,0,8,6,8,8.8,"1"
"515","MS","F",16,"U","GT3","T",3,2,"services","at_home","course","mother",1,1,0,"no","no","no","no","yes","yes","yes","no",3,1,3,1,4,3,2,7,6,7,7.35,"1"
"516","MS","F",18,"U","LE3","T",1,1,"other","at_home","reputation","mother",2,2,0,"yes","no","no","no","yes","yes","no","no",2,3,5,1,4,3,8,9,8,10,11,"2"
"517","MS","F",16,"R","GT3","T",4,4,"health","teacher","reputation","father",1,2,0,"no","no","no","yes","no","yes","yes","yes",4,3,3,2,3,2,0,14,16,16,16,"3"
"518","MS","F",16,"R","LE3","T",1,2,"other","other","reputation","mother",2,1,0,"no","no","no","yes","yes","yes","yes","no",5,4,5,1,4,2,0,14,14,15,15.75,"3"
"519","MS","F",18,"U","GT3","A",2,4,"other","services","reputation","father",1,2,1,"no","yes","no","no","yes","yes","yes","no",2,3,2,1,3,1,8,8,5,8,9.2,"1"
"520","MS","M",16,"R","GT3","T",2,1,"other","services","reputation","mother",2,2,0,"no","no","no","yes","yes","yes","yes","no",5,2,1,1,1,2,0,8,7,0,0,"1"
"521","MS","F",16,"U","LE3","T",1,1,"at_home","other","other","mother",3,2,0,"no","yes","no","no","yes","yes","yes","no",4,3,2,1,3,5,6,6,8,8,8,"1"
"522","MS","F",16,"R","GT3","T",2,3,"at_home","services","other","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","no",3,3,3,1,1,2,0,8,10,10,10,"1"
"523","MS","F",16,"U","GT3","T",4,4,"health","health","course","mother",1,2,0,"no","yes","no","no","yes","yes","yes","yes",4,3,4,1,2,3,4,8,8,8,8,"1"
"524","MS","M",18,"U","LE3","T",4,4,"at_home","health","home","mother",1,4,0,"no","yes","no","yes","yes","no","yes","yes",5,5,5,5,5,5,2,5,6,6,6,"1"
"525","MS","F",16,"R","LE3","T",3,4,"at_home","other","other","mother",3,2,0,"no","yes","no","no","no","yes","no","no",4,2,1,1,1,2,2,7,9,8,7.6,"1"
"526","MS","M",17,"U","LE3","T",4,4,"other","services","home","mother",1,3,0,"no","yes","no","no","yes","yes","yes","no",4,4,3,1,2,5,0,15,14,16,17.6,"3"
"527","MS","F",17,"R","GT3","T",4,1,"other","other","other","mother",1,1,0,"no","no","no","no","yes","yes","yes","yes",4,2,3,1,2,5,1,13,14,14,14,"3"
"528","MS","M",16,"U","LE3","T",2,2,"services","services","other","mother",4,3,0,"no","no","no","no","yes","yes","no","no",5,1,3,2,2,3,0,10,9,10,10.5,"2"
"529","MS","F",17,"R","GT3","T",2,2,"at_home","other","other","mother",1,1,0,"no","yes","yes","no","yes","yes","yes","no",5,1,3,1,2,5,5,9,9,9,9,"1"
"530","MS","F",16,"U","LE3","T",4,4,"services","services","other","father",2,1,0,"no","yes","no","no","yes","yes","no","no",5,1,3,1,2,5,1,11,11,11,11,"2"
"531","MS","M",17,"U","GT3","T",3,3,"services","services","home","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","no",4,1,4,5,5,3,8,7,10,9,8.55,"1"
"532","MS","M",17,"U","GT3","T",1,1,"at_home","services","other","mother",3,2,0,"no","no","no","no","yes","yes","yes","yes",5,1,3,3,3,1,0,10,10,10,10,"1"
"533","MS","M",16,"U","GT3","T",2,1,"health","services","other","mother",2,2,0,"no","no","no","no","no","yes","yes","yes",4,2,2,1,4,5,2,9,7,8,8.4,"1"
"534","MS","F",16,"U","LE3","T",2,1,"other","services","other","mother",1,2,0,"no","no","no","no","yes","yes","yes","yes",3,2,2,1,1,3,0,14,15,16,16.8,"3"
"535","MS","M",16,"U","LE3","T",4,4,"teacher","health","other","father",1,1,0,"no","yes","no","no","yes","yes","yes","no",4,1,2,2,5,5,0,11,12,12,12,"2"
"536","MS","M",15,"R","GT3","T",1,2,"other","services","course","mother",3,2,0,"no","yes","no","yes","yes","yes","no","no",5,5,5,1,3,5,11,9,11,10,9.5,"1"
"537","MS","M",15,"U","LE3","A",2,2,"other","other","reputation","mother",3,4,0,"no","yes","no","yes","yes","yes","no","no",5,4,5,2,3,5,8,13,14,14,14,"3"
"538","MS","M",15,"U","LE3","A",2,1,"services","services","course","mother",1,1,0,"no","no","no","yes","yes","yes","yes","no",4,3,3,1,2,5,11,12,13,12,11.4,"2"
"539","MS","F",16,"R","LE3","T",2,2,"other","other","course","mother",1,3,0,"no","yes","no","no","no","yes","no","yes",4,3,3,2,2,5,2,11,11,11,11,"2"
"540","MS","F",16,"U","LE3","T",4,1,"other","other","home","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","no",1,2,4,2,2,1,8,9,10,10,10,"1"
"541","MS","F",17,"U","GT3","T",3,2,"at_home","other","home","mother",2,1,0,"no","no","no","no","yes","yes","no","yes",4,3,3,2,2,1,5,9,11,11,11,"2"
"542","MS","F",17,"R","GT3","T",2,2,"other","other","other","mother",2,2,0,"yes","no","yes","no","yes","yes","no","no",5,1,3,1,1,5,0,11,9,11,12.1,"2"
"543","MS","F",16,"U","GT3","T",4,4,"teacher","services","course","mother",2,3,0,"no","yes","no","no","yes","yes","yes","yes",5,3,5,1,4,5,1,10,11,12,12.6,"2"
"544","MS","M",17,"R","GT3","T",4,4,"health","other","course","father",3,1,3,"no","no","no","yes","yes","yes","yes","yes",3,3,3,1,3,5,2,9,9,8,7.6,"1"
"545","MS","M",17,"R","LE3","T",1,3,"other","other","course","father",2,1,0,"no","no","no","yes","yes","yes","no","yes",5,1,2,3,3,5,2,12,11,12,12.6,"2"
"546","MS","M",17,"U","GT3","T",3,4,"services","other","other","mother",1,2,1,"no","yes","no","yes","no","yes","yes","yes",5,4,4,3,4,5,8,8,9,8,7.6,"1"
"547","MS","F",17,"U","GT3","T",4,4,"health","health","course","father",1,2,0,"no","yes","no","no","yes","yes","yes","no",5,2,5,1,1,5,0,13,15,16,16.8,"3"
"548","MS","M",16,"R","LE3","T",4,1,"other","at_home","other","father",1,1,0,"no","no","no","no","yes","yes","yes","no",4,1,2,2,1,2,0,10,11,11,11,"2"
"549","MS","F",17,"U","GT3","A",1,1,"at_home","at_home","other","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",4,5,5,1,2,3,2,11,10,11,11.55,"2"
"550","MS","F",17,"R","GT3","T",4,2,"other","other","course","mother",2,2,0,"yes","yes","no","no","no","yes","yes","no",4,3,3,2,3,5,0,17,18,18,18,"3"
"551","MS","M",16,"U","LE3","A",2,2,"other","services","course","father",2,2,0,"no","yes","no","no","no","yes","yes","yes",4,1,2,2,2,5,0,12,13,13,13,"2"
"552","MS","M",17,"U","GT3","T",3,2,"other","other","other","father",2,2,0,"no","yes","yes","no","yes","yes","yes","no",4,1,2,2,2,1,0,13,14,13,12.35,"2"
"553","MS","M",19,"U","GT3","T",1,1,"other","other","other","mother",1,2,2,"no","yes","no","yes","yes","no","yes","no",4,4,3,3,4,4,2,9,9,10,10.5,"2"
"554","MS","M",17,"U","LE3","A",1,0,"other","other","home","mother",1,1,0,"no","no","no","no","yes","yes","no","yes",4,1,2,1,1,5,4,11,11,12,12.6,"2"
"555","MS","F",17,"R","GT3","T",1,1,"at_home","at_home","course","father",2,1,0,"no","yes","no","yes","yes","no","yes","yes",3,5,5,2,2,4,3,10,11,10,9.5,"1"
"556","MS","F",16,"R","GT3","T",1,2,"other","other","home","father",1,3,0,"yes","yes","no","no","no","yes","yes","yes",4,3,4,1,1,3,5,13,14,13,12.35,"2"
"557","MS","M",16,"R","LE3","T",1,2,"other","at_home","course","mother",1,1,0,"no","no","no","no","yes","yes","no","no",4,4,4,2,4,5,4,9,10,11,11.55,"2"
"558","MS","F",17,"R","GT3","T",3,1,"other","other","course","mother",2,2,3,"no","yes","no","yes","no","yes","yes","yes",5,4,4,1,1,5,2,7,9,10,10.5,"2"
"559","MS","M",17,"R","GT3","T",2,2,"other","other","course","mother",2,1,0,"no","no","no","yes","yes","no","no","yes",5,5,5,3,5,5,0,8,13,10,8.5,"1"
"560","MS","M",18,"R","GT3","T",1,0,"at_home","at_home","course","other",3,1,1,"yes","yes","no","no","yes","yes","no","no",4,3,2,1,1,4,0,12,12,13,13.65,"2"
"561","MS","M",17,"R","GT3","T",1,1,"other","services","course","mother",2,1,0,"no","yes","no","yes","no","yes","yes","yes",4,5,5,1,3,2,0,10,9,10,10.5,"2"
"562","MS","M",18,"U","LE3","T",1,1,"at_home","at_home","course","mother",2,2,0,"no","yes","no","yes","yes","yes","no","no",4,3,3,1,4,5,6,10,9,10,10.5,"2"
"563","MS","F",16,"R","LE3","T",2,2,"other","services","course","father",1,2,0,"no","no","no","yes","yes","yes","no","yes",5,4,3,1,1,1,0,11,13,12,11.4,"2"
"564","MS","M",17,"U","GT3","T",2,2,"other","other","course","mother",1,1,1,"no","no","no","yes","yes","yes","no","yes",1,2,1,2,3,5,0,7,0,0,0,"1"
"565","MS","M",16,"R","GT3","T",3,2,"services","other","course","father",2,1,0,"no","no","no","no","yes","yes","yes","no",4,5,5,2,3,5,2,11,9,10,10.5,"2"
"566","MS","M",16,"R","LE3","T",1,1,"at_home","other","course","mother",2,1,0,"no","no","no","yes","yes","yes","yes","no",4,5,5,2,4,5,0,10,10,9,8.55,"1"
"567","MS","M",18,"R","GT3","T",1,1,"services","other","course","other",2,1,1,"no","yes","no","no","yes","no","yes","yes",5,3,3,2,3,5,2,9,7,9,9.9,"1"
"568","MS","M",18,"R","GT3","T",3,2,"services","other","course","mother",1,1,1,"no","no","no","no","yes","no","yes","no",2,3,1,2,2,5,0,4,0,0,0,"1"
"569","MS","M",19,"U","GT3","T",3,2,"at_home","services","course","mother",2,1,3,"no","no","no","yes","yes","yes","no","no",3,2,1,1,1,3,4,6,11,9,8.1,"1"
"570","MS","M",18,"U","GT3","T",3,3,"at_home","at_home","course","mother",1,2,2,"no","yes","no","yes","yes","no","yes","no",4,4,5,1,3,3,9,4,8,8,8,"1"
"571","MS","M",16,"R","GT3","T",2,2,"services","services","course","mother",2,1,0,"no","yes","no","yes","yes","yes","yes","yes",5,4,3,2,4,4,6,7,8,8,8,"1"
"572","MS","M",19,"U","GT3","T",2,1,"at_home","other","course","other",2,1,3,"no","no","no","yes","no","no","yes","yes",4,4,3,1,3,5,4,8,9,9,9,"1"
"573","MS","F",16,"U","GT3","A",3,2,"services","at_home","course","mother",2,2,2,"no","yes","no","yes","yes","yes","no","yes",2,5,5,1,1,1,8,5,5,7,7.7,"1"
"574","MS","F",17,"U","GT3","T",1,1,"other","at_home","course","mother",1,1,0,"no","yes","no","yes","yes","yes","no","no",4,3,2,1,2,5,9,7,9,10,10.5,"2"
"575","MS","M",20,"R","GT3","T",1,1,"other","other","course","other",2,1,1,"no","yes","no","no","yes","no","yes","yes",4,4,3,2,4,4,12,8,11,10,9.5,"1"
"576","MS","F",18,"R","GT3","A",4,3,"services","services","course","mother",1,1,0,"no","yes","no","no","yes","yes","yes","no",5,4,4,3,4,2,8,10,11,10,9.5,"1"
"577","MS","M",18,"R","GT3","T",3,2,"other","other","course","mother",2,1,0,"no","yes","no","no","no","yes","yes","no",2,5,5,5,5,5,8,9,10,11,11.55,"2"
"578","MS","M",19,"R","GT3","T",1,1,"other","services","home","other",3,2,1,"no","no","no","no","yes","yes","yes","no",5,4,4,3,3,2,8,10,9,11,12.1,"2"
"579","MS","M",17,"U","GT3","T",3,3,"health","other","course","mother",2,2,1,"no","yes","no","no","yes","yes","yes","no",4,5,4,2,3,3,4,8,9,10,10.5,"2"
"580","MS","M",18,"U","LE3","T",1,3,"at_home","services","course","mother",1,1,0,"no","no","no","no","yes","no","yes","yes",4,3,3,2,3,3,0,9,10,9,8.55,"1"
"581","MS","M",19,"R","GT3","T",1,1,"other","other","home","other",3,1,1,"no","yes","no","no","yes","yes","yes","no",4,4,4,3,3,5,4,8,9,10,10.5,"2"
"582","MS","F",18,"U","GT3","A",1,2,"at_home","other","course","mother",2,2,2,"no","yes","no","no","yes","yes","no","no",4,3,3,1,1,5,2,6,8,8,8,"1"
"583","MS","F",19,"U","LE3","A",1,1,"at_home","other","course","mother",1,1,0,"no","yes","no","no","yes","no","no","no",1,4,4,1,1,5,0,6,8,7,6.65,"1"
"584","MS","F",18,"R","GT3","T",2,2,"other","other","other","mother",2,1,1,"no","no","no","no","yes","no","yes","yes",5,5,5,1,1,3,0,8,6,0,0,"1"
"585","MS","F",17,"R","GT3","T",0,0,"at_home","other","course","mother",2,1,0,"no","yes","no","no","yes","yes","yes","no",4,4,3,1,1,5,0,10,11,11,11,"2"
"586","MS","F",17,"R","LE3","A",3,1,"other","at_home","course","other",2,3,0,"no","yes","yes","no","yes","no","no","no",4,2,3,2,2,3,5,8,7,8,8.4,"1"
"587","MS","F",17,"U","GT3","T",4,2,"teacher","services","home","mother",1,2,0,"yes","yes","no","yes","yes","yes","yes","no",5,5,5,1,3,5,0,8,8,0,0,"1"
"588","MS","F",18,"R","LE3","T",2,2,"services","services","course","mother",1,2,1,"no","yes","no","yes","yes","yes","yes","no",2,3,3,1,2,4,3,7,6,8,8.8,"1"
"589","MS","F",17,"U","GT3","T",4,1,"health","at_home","course","mother",1,1,0,"no","yes","no","no","yes","yes","no","yes",3,2,2,1,1,5,0,8,10,9,8.55,"1"
"590","MS","F",17,"U","LE3","T",1,2,"at_home","other","course","father",1,1,0,"no","no","no","no","yes","yes","yes","no",5,5,1,1,1,3,0,7,10,10,10,"1"
"591","MS","F",18,"U","GT3","T",1,1,"other","other","course","mother",3,2,2,"no","no","no","yes","yes","yes","no","yes",3,4,4,2,2,5,3,7,8,7,6.65,"1"
"592","MS","F",18,"U","GT3","T",2,2,"services","at_home","reputation","father",2,2,0,"no","no","no","yes","no","yes","yes","no",4,3,5,1,1,1,2,12,13,14,14.7,"3"
"593","MS","F",17,"U","GT3","T",3,3,"services","services","course","mother",2,1,0,"no","yes","no","no","yes","yes","yes","no",4,4,3,1,1,4,0,11,12,13,13.65,"2"
"594","MS","F",18,"U","LE3","A",1,2,"at_home","other","reputation","mother",2,2,0,"no","no","no","no","yes","yes","yes","no",4,4,3,1,2,4,0,12,13,14,14.7,"3"
"595","MS","F",18,"U","GT3","T",4,4,"teacher","teacher","reputation","mother",2,2,0,"no","no","no","yes","no","yes","yes","no",4,3,5,1,2,1,0,18,18,18,18,"3"
"596","MS","M",18,"U","LE3","T",4,4,"services","other","reputation","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","no",5,4,5,1,1,5,3,17,17,17,17,"3"
"597","MS","F",17,"U","GT3","T",4,2,"other","other","course","mother",2,2,0,"no","yes","no","no","yes","yes","yes","no",4,3,3,1,2,4,0,17,18,18,18,"3"
"598","MS","F",18,"R","GT3","T",2,2,"at_home","other","course","mother",3,2,1,"no","no","no","yes","yes","yes","no","yes",4,3,3,1,1,4,0,9,0,0,0,"1"
"599","MS","M",18,"U","LE3","T",1,2,"at_home","services","home","mother",2,1,0,"no","yes","no","no","no","yes","no","no",4,1,4,5,5,1,8,10,11,11,11,"2"
"600","MS","M",18,"R","GT3","T",4,4,"at_home","services","other","mother",3,1,0,"no","yes","yes","yes","yes","yes","yes","yes",2,5,5,1,1,1,5,12,13,14,14.7,"3"
"601","MS","M",17,"R","GT3","T",1,1,"other","services","other","father",3,1,0,"no","no","no","no","no","no","no","no",4,2,3,3,4,4,4,12,13,14,14.7,"3"
"602","MS","F",18,"U","GT3","T",2,2,"other","other","course","mother",2,2,0,"no","yes","no","no","no","yes","yes","yes",1,3,1,1,1,2,4,8,8,10,11,"2"
"603","MS","F",18,"U","LE3","T",2,2,"services","services","course","father",2,3,0,"no","no","no","no","yes","yes","yes","yes",5,4,5,1,4,3,0,11,12,13,13.65,"2"
"604","MS","F",18,"R","LE3","A",4,2,"teacher","other","reputation","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",5,3,1,1,1,5,0,5,0,0,0,"1"
"605","MS","F",18,"U","GT3","T",1,1,"at_home","services","course","mother",3,2,1,"no","no","no","no","yes","no","no","no",4,4,2,1,2,2,2,9,10,10,10,"1"
"606","MS","F",19,"U","GT3","T",1,1,"at_home","services","other","father",2,1,1,"no","no","no","no","yes","no","no","no",5,5,5,2,3,2,0,5,0,0,0,"1"
"607","MS","F",17,"U","GT3","T",4,2,"teacher","other","course","father",2,4,0,"no","no","no","no","yes","yes","yes","yes",4,2,3,3,1,5,0,18,18,18,18,"3"
"608","MS","F",17,"R","LE3","A",2,1,"services","other","reputation","mother",2,2,0,"no","no","no","yes","yes","yes","yes","yes",5,3,3,1,2,2,5,11,11,12,12.6,"2"
"609","MS","F",18,"U","LE3","A",1,1,"at_home","services","course","mother",1,2,0,"no","no","no","no","yes","yes","no","yes",5,2,3,1,2,3,2,8,10,11,11.55,"2"
"610","MS","F",18,"U","GT3","T",1,2,"at_home","at_home","course","father",2,2,0,"no","yes","no","no","yes","no","no","no",4,1,1,1,1,4,0,11,11,12,12.6,"2"
"611","MS","F",19,"R","GT3","A",1,1,"at_home","at_home","course","other",2,2,3,"no","yes","no","yes","yes","no","no","yes",3,5,4,1,4,1,0,8,0,0,0,"1"
"612","MS","F",18,"R","GT3","T",2,2,"services","other","home","mother",2,3,0,"no","no","no","no","yes","yes","yes","yes",4,2,1,1,1,4,5,14,14,15,15.75,"3"
"613","MS","M",17,"R","GT3","T",4,3,"services","other","home","mother",2,2,1,"no","yes","yes","yes","no","yes","yes","yes",4,5,5,1,3,2,4,10,11,11,11,"2"
"614","MS","F",18,"U","GT3","T",3,3,"services","services","course","father",1,2,0,"no","yes","no","no","yes","yes","no","yes",5,3,4,1,1,5,0,10,10,10,10,"1"
"615","MS","F",17,"R","GT3","T",4,4,"teacher","services","other","father",2,2,0,"no","yes","yes","yes","yes","yes","yes","no",4,3,3,1,2,5,2,12,12,12,12,"2"
"616","MS","F",17,"U","LE3","A",3,2,"services","other","reputation","mother",2,2,0,"no","no","no","no","yes","yes","no","yes",1,2,3,1,2,5,0,15,14,15,15.75,"3"
"617","MS","M",18,"U","LE3","T",1,1,"other","services","home","father",2,1,0,"no","no","no","no","no","yes","yes","yes",3,3,2,1,2,3,2,14,13,14,14.7,"3"
"618","MS","F",18,"U","LE3","T",1,1,"at_home","services","course","father",2,3,0,"no","no","no","no","yes","yes","yes","no",5,3,2,1,1,4,0,19,17,18,18.9,"3"
"619","MS","F",18,"R","LE3","A",1,2,"at_home","other","course","mother",3,2,0,"no","no","no","no","yes","yes","no","yes",4,3,4,1,4,5,0,16,15,15,15,"3"
"620","MS","F",18,"U","GT3","T",3,3,"services","services","other","mother",2,2,0,"no","yes","no","no","yes","yes","yes","yes",4,3,2,1,3,3,6,13,12,13,13.65,"2"
"621","MS","F",17,"U","LE3","T",4,4,"at_home","at_home","course","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","yes",2,3,4,1,1,1,4,15,14,15,15.75,"3"
"622","MS","F",17,"R","GT3","T",1,2,"other","services","course","father",2,2,0,"no","no","no","no","no","yes","no","no",3,2,2,1,2,3,0,13,13,13,13,"2"
"623","MS","M",18,"R","GT3","T",1,3,"at_home","other","course","mother",2,2,0,"no","yes","yes","no","yes","yes","no","no",3,3,4,2,4,3,0,8,10,9,8.55,"1"
"624","MS","M",18,"U","LE3","T",4,4,"teacher","services","other","mother",2,3,0,"no","no","no","no","yes","yes","yes","yes",4,2,2,2,2,5,0,15,16,16,16,"3"
"625","MS","F",17,"R","GT3","T",1,1,"other","services","reputation","mother",3,1,1,"no","yes","no","no","yes","yes","yes","yes",5,2,1,1,2,1,0,8,8,9,9.45,"1"
"626","MS","F",18,"U","GT3","T",2,3,"at_home","services","course","father",2,1,0,"no","yes","no","no","yes","yes","yes","yes",5,2,3,1,2,4,0,10,10,10,10,"1"
